PXD ID	Country	Curator
PXD007676	Spain	attila
PXD007677	Spain	attila
PXD007678	Czech Republic	attila
PXD007679	Israel	attila/andrew
PXD007680	Brazil	attila
PXD007681	Germany	gerhard
PXD007682	Czech Republic	attila
PXD007683	USA	attila
PXD007684	Canada	attila
PXD007685	USA	attila
PXD007686	Sweden	attila
PXD007687	China	attila/gerhard
PXD007688	USA	attila
PXD007689	Denmark	attila
PXD007690	USA	gerhard/deepti/Suresh/deepti/gerhard/gerhard/gerhard
PXD007691	Germany	gerhard
PXD007692	China	gerhard
PXD007693	Denmark	andrew
PXD007694	USA	andrew
PXD007695	USA	andrew
PXD007696	China	andrew
PXD007697	Denmark	andrew
PXD007698	UK	andrew
PXD007699	Germany	gerhard
PXD007700	Israel	andrew
PXD007703	Germany	gerhard
PXD007704	Switzerland	gerhard
PXD007705	Germany	gerhard/gerhard
PXD007706	China	attila
PXD007707	USA	attila
PXD007708	India	attila
PXD007709	China	attila
PXD007710	USA	attila
PXD007711	China	attila/attila
PXD007712	USA	attila
PXD007713	USA	attila
PXD007714	USA	attila
PXD007715	Netherlands	attila
PXD007716	France	attila
PXD007717	Germany	gerhard
PXD007718	USA	gerhard
PXD007719	Australia	attila
PXD007720	Australia	attila
PXD007721	France	attila
PXD007722	Japan	attila
PXD007723	Pakistan	attila/andrew
PXD007724	Pakistan	attila/andrew
PXD007725	China	attila
PXD007726	China	attila
PXD007727	USA	andrew/attila
PXD007728	USA	attila
PXD007729	UK	attila
PXD007731	China	attila
PXD007732	China	attila
PXD007733	Netherlands	attila
PXD007734	India	attila
PXD007735	France	attila
PXD007738	Germany	gerhard
PXD007739	USA	attila
PXD007740	Netherlands	attila
PXD007741	USA	attila
PXD007743	USA	gerhard
PXD007744	Netherlands	gerhard
PXD007745	Netherlands	gerhard
PXD007747	China	gerhard
PXD007748	USA	gerhard
PXD007749	Germany	gerhard
PXD007750	Austria	gerhard
PXD007751	Germany	gerhard
PXD007752	Germany	gerhard/gerhard
PXD007753	UK	attila
PXD007754	Italy	attila
PXD007755	USA	attila
PXD007756	Israel	attila
PXD007757	China	attila
PXD007758	Canada	attila
PXD007759	China	attila
PXD007760	Italy	attila
PXD007761	Germany	attila
PXD007762	Sweden	attila/attila
PXD007763	UK	attila
PXD007764	Czech Republic	attila
PXD007765	France	attila
PXD007766	Spain	attila
PXD007767	Netherlands	attila
PXD007768	India	attila
PXD007769	India	attila
PXD007770	France	attila/andrew/andrew
PXD007771	Italy	attila
PXD007772	UK	attila/attila
PXD007773	USA	attila/gerhard/deepti
PXD007774	USA	attila/deepti
PXD007775	USA	attila/deepti
PXD007776	Russia	attila
PXD007777	China	attila
PXD007778	China	attila
PXD007779	France	attila
PXD007780	France	attila
PXD007781	UK	attila
PXD007782	UK	attila/deepti
PXD007783	China	attila
PXD007784	China	gerhard/gerhard
PXD007785	India	attila
PXD007786	Canada	attila
PXD007787	UK	attila/attila
PXD007788	USA	attila
PXD007789	Russia	attila
PXD007790	Canada	attila
PXD007791	Canada	attila
PXD007792	Canada	attila
PXD007793	Belgium	attila
PXD007794	Belgium	attila
PXD007795	Spain	attila
PXD007796	Japan	attila
PXD007797	Canada	gerhard
PXD007798	China	gerhard
PXD007799	India	attila
PXD007800	Germany	gerhard
PXD007801	Italy	attila
PXD007802	China	attila
PXD007809	Germany	gerhard
PXD007810	Spain	attila
PXD007811	China	attila
PXD007812	Canada	attila
PXD007813	Spain	attila
PXD007814	India	attila
PXD007815	China	gerhard
PXD007817	Germany	gerhard
PXD007818	Canada	andrew/gerhard/gerhard
PXD007819	China	andrew
PXD007820	Belgium	andrew
PXD007821	France	andrew
PXD007823	Germany	gerhard
PXD007824	China	gerhard
PXD007825	UK	attila
PXD007826	Finland	attila/andrew
PXD007827	China	attila
PXD007828	China	attila
PXD007829	China	attila
PXD007830	Malaysia	attila
PXD007831	Malaysia	attila
PXD007832	Malaysia	attila
PXD007833	Malaysia	attila
PXD007834	Malaysia	attila
PXD007835	Malaysia	attila
PXD007836	Germany	gerhard/gerhard
PXD007837	Iran	attila
PXD007838	Italy	attila
PXD007839	Portugal	attila
PXD007840	China	attila
PXD007841	Switzerland	attila
PXD007842	France	attila
PXD007843	Poland	attila
PXD007845	China	attila
PXD007846	Switzerland	gerhard
PXD007850	Austria	gerhard/gerhard
PXD007851	USA	gerhard
PXD007852	Brazil	gerhard
PXD007853	China	gerhard/tobias
PXD007854	India	gerhard
PXD007855	China	gerhard
PXD007856	UK	gerhard
PXD007857	Switzerland	gerhard
PXD007858	Germany	gerhard
PXD007859	USA	attila
PXD007860	USA	attila
PXD007861	USA	attila
PXD007862	USA	attila
PXD007863	China	attila
PXD007864	USA	attila
PXD007865	UK	attila
PXD007866	USA	attila
PXD007867	UK	attila
PXD007868	UK	attila
PXD007871	Denmark	andrew
PXD007872	USA	andrew
PXD007873	Switzerland	andrew/andrew
PXD007874	China	andrew
PXD007875	Japan	andrew
PXD007876	Switzerland	andrew/gerhard/gerhard
PXD007877	India	andrew
PXD007878	USA	andrew
PXD007880	China	attila
PXD007881	Germany	attila
PXD007883	USA	attila/andrew
PXD007884	USA	attila
PXD007885	Germany	andrew
PXD007887	Poland	andrew
PXD007888	Poland	andrew
PXD007889	Israel	andrew/andrew
PXD007890	USA	attila/attila
PXD007891	France	attila
PXD007893	Brazil	attila
PXD007894	Norway	attila/gerhard/attila
PXD007895	USA	attila
PXD007896	Thailand	attila
PXD007897	Canada	attila
PXD007898	Netherlands	attila/gerhard
PXD007900	USA	attila
PXD007901	Sweden	attila
PXD007902	Austria	gerhard
PXD007903	China	gerhard
PXD007904	USA	attila
PXD007905	China	attila
PXD007906	South Korea	andrew
PXD007907	South Africa	attila/gerhard/andrew/andrew
PXD007909	USA	attila/attila
PXD007910	Brazil	attila
PXD007911	Australia	gerhard
PXD007912	Australia	gerhard
PXD007913	USA	attila/attila/andrew/gerhard/gerhard/gerhard
PXD007914	Germany	gerhard
PXD007915	USA	attila
PXD007916	USA	attila
PXD007917	Poland	attila
PXD007918	Poland	attila
PXD007919	USA	attila/attila
PXD007920	Germany	gerhard
PXD007921	USA	attila/gerhard
PXD007922	Russia	attila
PXD007923	Russia	attila
PXD007924	Poland	attila
PXD007925	USA	attila
PXD007926	Norway	attila/gerhard
PXD007927	Republic of Ireland	attila/gerhard
PXD007928	Germany	gerhard/gerhard
PXD007929	China	attila
PXD007931	China	attila
PXD007932	China	attila
PXD007933	USA	attila
PXD007934	Germany	gerhard/gerhard
PXD007935	France	attila
PXD007936	Poland	attila
PXD007937	Germany	gerhard
PXD007940	Germany	gerhard
PXD007941	France	andrew
PXD007942	USA	andrew
PXD007943	Australia	andrew
PXD007944	UK	andrew/gerhard
PXD007945	Germany	gerhard
PXD007946	India	andrew
PXD007947	UK	andrew
PXD007948	Netherlands	andrew
PXD007949	Belgium	gerhard
PXD007949	UK	andrew
PXD007950	Germany	gerhard
PXD007951	Brazil	attila
PXD007952	Canada	attila
PXD007953	USA	attila
PXD007954	Canada	attila
PXD007955	France	attila
PXD007956	Ireland	andrew/gerhard
PXD007958	Sweden	attila
PXD007959	Canada	attila
PXD007960	UK	attila
PXD007961	Australia	attila
PXD007962	Australia	attila
PXD007963	Denmark	attila
PXD007964	Germany	gerhard
PXD007965	Netherlands	attila
PXD007967	Netherlands	attila
PXD007968	UK	attila/attila
PXD007969	South Korea	attila
PXD007970	South Africa	attila
PXD007971	China	attila
PXD007972	Denmark	attila
PXD007973	Russia	attila
PXD007974	USA	attila
PXD007975	China	attila
PXD007976	Germany	attila
PXD007977	Poland	andrew
PXD007978	USA	attila/andrew
PXD007979	UK	attila
PXD007980	India	attila
PXD007981	USA	attila
PXD007982	China	attila
PXD007983	China	attila
PXD007984	France	attila
PXD007985	USA	attila
PXD007986	China	gerhard
PXD007987	China	attila
PXD007988	UK	attila/attila/gerhard
PXD007989	Spain	attila
PXD007990	France	attila
PXD007991	Denmark	attila
PXD007994	China	attila
PXD007995	Sweden	attila/gerhard
PXD007996	Japan	attila
PXD007999	Switzerland	gerhard
PXD008000	Germany	gerhard
PXD008001	Spain	attila
PXD008002	USA	attila
PXD008003	Denmark	attila
PXD008004	China	attila
PXD008005	USA	attila
PXD008009	USA	andrew
PXD008010	Belgium	andrew
PXD008011	India	andrew
PXD008012	Spain	andrew/deepti
PXD008013	UK	andrew
PXD008014	UK	gerhard
PXD008015	Germany	gerhard
PXD008016	UK	attila
PXD008017	Germany	attila/andrew/andrew/andrew/gerhard
PXD008018	Italy	attila
PXD008019	Australia	attila/andrew
PXD008020	Serbia	andrew
PXD008021	USA	andrew
PXD008022	Spain	attila
PXD008023	Spain	attila
PXD008024	Germany	attila
PXD008025	UK	attila
PXD008027	Germany	andrew
PXD008028	Italy	andrew
PXD008029	France	andrew
PXD008030	Netherlands	andrew
PXD008031	Italy	andrew
PXD008032	Netherlands	andrew
PXD008033	Switzerland	andrew/gerhard
PXD008034	Brazil	andrew
PXD008035	Brazil	andrew
PXD008036	Spain	andrew
PXD008037	Pakistan	andrew
PXD008038	Pakistan	andrew
PXD008039	Germany	andrew
PXD008040	USA	andrew
PXD008041	Switzerland	andrew/gerhard
PXD008042	Germany	andrew
PXD008046	France	andrew
PXD008047	Germany	gerhard
PXD008048	Germany	gerhard
PXD008049	Malaysia	andrew
PXD008050	Austria	andrew
PXD008051	Netherlands	andrew
PXD008052	India	andrew
PXD008053	China	andrew
PXD008054	China	andrew
PXD008055	Denmark	andrew
PXD008056	Netherlands	andrew
PXD008057	China	andrew
PXD008059	Germany	gerhard
PXD008060	USA	andrew
PXD008061	China	andrew
PXD008062	Germany	gerhard
PXD008067	Germany	attila
PXD008068	Germany	attila
PXD008069	Germany	attila
PXD008070	Germany	attila
PXD008071	China	attila
PXD008072	China	attila
PXD008073	Poland	andrew
PXD008074	Germany	attila
PXD008075	South Africa	attila
PXD008076	Sweden	andrew
PXD008077	Malaysia	andrew
PXD008078	USA	attila
PXD008079	Brazil	attila
PXD008080	South Korea	attila
PXD008081	Mexico	attila
PXD008082	South Korea	attila
PXD008083	Switzerland	attila
PXD008084	France	attila
PXD008085	China	attila
PXD008087	Italy	attila
PXD008088	Brazil	attila
PXD008089	Canada	attila/gerhard
PXD008090	China	attila
PXD008091	Spain	attila
PXD008092	France	attila
PXD008093	USA	attila
PXD008094	USA	attila
PXD008095	China	attila
PXD008096	USA	attila
PXD008097	China	attila/andrew
PXD008098	USA	attila
PXD008099	Denmark	attila
PXD008100	Israel	attila
PXD008101	China	attila
PXD008102	India	attila
PXD008103	UK	attila/gerhard
PXD008104	UK	andrew
PXD008105	Germany	gerhard
PXD008106	USA	attila/attila
PXD008107	USA	attila
PXD008108	USA	attila
PXD008109	China	attila
PXD008110	France	attila
PXD008111	Switzerland	gerhard
PXD008112	UK	attila
PXD008113	China	attila
PXD008115	Denmark	attila
PXD008118	Germany	gerhard
PXD008119	Spain	gerhard
PXD008120	France	andrew
PXD008121	Austria	gerhard
PXD008122	Switzerland	gerhard
PXD008123	China	andrew
PXD008124	Italy	andrew
PXD008125	USA	andrew
PXD008126	UK	andrew
PXD008127	Israel	andrew/attila
PXD008128	USA	andrew
PXD008129	China	andrew
PXD008130	Ireland	andrew
PXD008131	Denmark	andrew
PXD008132	USA	andrew
PXD008134	China	attila
PXD008135	USA	attila
PXD008136	USA	attila/gerhard
PXD008137	Japan	attila
PXD008138	Italy	attila
PXD008138	Italy	attila
PXD008139	Italy	attila
PXD008140	Italy	attila
PXD008141	Russia	attila
PXD008142	Italy	attila
PXD008143	Republic of Ireland	attila
PXD008145	Germany	gerhard
PXD008146	France	attila
PXD008147	Canada	attila/attila
PXD008148	USA	attila
PXD008149	Australia	attila
PXD008150	USA	attila
PXD008151	UK	attila
PXD008152	Canada	attila
PXD008153	Germany	gerhard
PXD008154	China	gerhard/gerhard/gerhard
PXD008155	Italy	attila
PXD008156	Portugal	attila
PXD008157	Spain	attila
PXD008158	China	attila
PXD008160	Germany	gerhard
PXD008161	China	gerhard/deepti
PXD008162	China	gerhard
PXD008163	Denmark	attila
PXD008164	UK	attila
PXD008165	Canada	attila
PXD008166	China	attila
PXD008167	France	attila/andrew
PXD008168	France	attila
PXD008169	Spain	attila
PXD008171	Germany	gerhard
PXD008172	China	attila
PXD008173	UK	attila
PXD008174	China	attila
PXD008175	Germany	attila
PXD008176	China	attila
PXD008177	Germany	gerhard
PXD008178	Germany	gerhard
PXD008181	Austria	gerhard
PXD008182	Spain	andrew
PXD008183	Belgium	andrew
PXD008184	Korea	andrew
PXD008185	China	andrew/andrew/attila
PXD008186	China	andrew
PXD008187	Poland	gerhard
PXD008190	USA	attila
PXD008191	China	attila
PXD008192	Italy	attila
PXD008193	Denmark	attila
PXD008194	China	attila/deepti/deepti
PXD008195	China	attila/deepti/deepti
PXD008196	Republic of Ireland	attila
PXD008197	Portugal	attila
PXD008198	Russia	attila
PXD008199	China	attila
PXD008200	Germany	gerhard
PXD008202	Germany	gerhard
PXD008203	Germany	gerhard
PXD008204	Australia	attila
PXD008205	Germany	attila
PXD008206	China	attila
PXD008207	USA	attila
PXD008208	Germany	attila/attila
PXD008210	China	attila
PXD008211	Germany	gerhard/gerhard
PXD008212	Germany	gerhard
PXD008213	Sweden	attila
PXD008214	USA	attila/attila
PXD008215	UK	attila
PXD008216	USA	attila
PXD008217	Germany	gerhard/gerhard
PXD008218	Israel	attila/attila
PXD008219	Germany	attila
PXD008220	USA	attila
PXD008221	India	attila
PXD008222	USA	gerhard
PXD008223	Israel	attila
PXD008224	USA	attila/andrew
PXD008225	China	attila
PXD008226	UK	attila
PXD008228	Spain	andrew
PXD008229	UK	andrew
PXD008230	Japan	andrew
PXD008231	USA	andrew
PXD008232	Ireland	andrew
PXD008233	USA	andrew
PXD008234	USA	andrew
PXD008238	Germany	gerhard
PXD008239	China	attila
PXD008240	Australia	attila
PXD008241	China	attila
PXD008242	Netherlands	attila
PXD008243	Spain	attila
PXD008244	Germany	attila
PXD008245	UK	attila
PXD008246	USA	attila
PXD008247	Germany	gerhard
PXD008250	UK	attila
PXD008251	USA	attila
PXD008252	Italy	attila
PXD008253	Brazil	attila
PXD008254	Switzerland	attila
PXD008255	China	attila
PXD008256	China	attila
PXD008257	Norway	attila
PXD008258	USA	attila
PXD008259	USA	attila
PXD008260	USA	attila/attila
PXD008261	China	attila
PXD008262	Brazil	attila
PXD008263	Argentina	attila
PXD008266	Sweden	attila
PXD008267	Switzerland	attila
PXD008269	Germany	gerhard/gerhard
PXD008270	Germany	gerhard
PXD008271	Germany	gerhard
PXD008272	Switzerland	gerhard
PXD008273	USA	attila
PXD008274	Argentina	attila
PXD008275	USA	attila
PXD008276	UK	attila
PXD008277	China	attila
PXD008278	Finland	attila
PXD008279	Austria	gerhard
PXD008280	Germany	gerhard
PXD008283	Austria	gerhard
PXD008284	Germany	gerhard
PXD008285	China	andrew
PXD008286	India	andrew
PXD008288	Norway	andrew
PXD008289	Netherlands	andrew/gerhard/gerhard
PXD008291	Brazil	andrew
PXD008292	Denmark	andrew
PXD008293	Norway	andrew/andrew
PXD008296	USA	attila
PXD008297	Republic of Ireland	attila/gerhard
PXD008298	China	attila
PXD008299	Israel	attila
PXD008300	Spain	attila
PXD008301	Australia	attila
PXD008302	South Korea	gerhard
PXD008303	Canada	attila/gerhard
PXD008304	Germany	gerhard
PXD008305	Germany	gerhard
PXD008306	Spain	attila
PXD008307	Sweden	attila
PXD008308	Brazil	attila
PXD008309	Brazil	attila
PXD008310	UK	attila
PXD008311	Canada	attila/gerhard
PXD008312	USA	attila
PXD008313	Germany	attila/gerhard
PXD008314	USA	gerhard
PXD008316	USA	attila
PXD008317	Brazil	attila
PXD008318	China	attila
PXD008319	China	attila
PXD008320	China	attila
PXD008321	UK	gerhard
PXD008322	Germany	gerhard
PXD008323	USA	attila
PXD008324	Netherlands	attila
PXD008325	China	attila
PXD008326	Spain	attila
PXD008327	UK	attila
PXD008328	Spain	attila
PXD008329	China	attila
PXD008333	Canada	gerhard
PXD008334	UK	attila
PXD008335	Spain	attila
PXD008336	UK	attila
PXD008337	UK	attila
PXD008338	Brazil	attila
PXD008339	UK	attila
PXD008340	China	attila
PXD008341	China	attila
PXD008343	Germany	gerhard/gerhard
PXD008344	Switzerland	gerhard
PXD008345	China	andrew
PXD008346	UK	andrew
PXD008347	France	andrew
PXD008348	Australia	andrew
PXD008349	China	andrew
PXD008350	Poland	andrew
PXD008351	China	andrew
PXD008353	Australia	gerhard
PXD008354	Switzerland	gerhard
PXD008355	Belgium	attila
PXD008356	China	attila
PXD008357	UK	attila
PXD008358	France	attila
PXD008359	China	attila
PXD008360	China	attila
PXD008361	Norway	attila
PXD008362	UK	attila/gerhard
PXD008364	UK	attila
PXD008365	Canada	attila
PXD008366	USA	attila
PXD008367	Australia	attila
PXD008368	Germany	gerhard
PXD008370	USA	attila
PXD008371	USA	attila
PXD008372	UK	attila
PXD008373	China	gerhard
PXD008374	China	attila
PXD008375	USA	attila
PXD008376	India	gerhard/gerhard
PXD008377	Brazil	attila
PXD008378	Germany	gerhard
PXD008379	Germany	attila
PXD008380	UK	attila/attila
PXD008381	USA	attila
PXD008382	Germany	gerhard
PXD008383	Netherlands	attila
PXD008384	Israel	attila
PXD008385	USA	attila
PXD008386	China	attila
PXD008389	Germany	gerhard
PXD008394	Germany	gerhard
PXD008396	Germany	gerhard
PXD008397	China	attila
PXD008398	USA	attila
PXD008399	USA	attila
PXD008400	USA	attila
PXD008401	USA	attila
PXD008402	USA	attila
PXD008403	Saudi Arabia	attila
PXD008404	India	attila
PXD008405	China	attila
PXD008406	UK	attila
PXD008407	Macedonia	gerhard
PXD008408	Poland	attila
PXD008409	Japan	attila
PXD008410	France	attila
PXD008411	USA	attila
PXD008412	USA	attila
PXD008413	UK	attila
PXD008414	UK	attila
PXD008415	USA	attila/attila
PXD008417	Germany	gerhard
PXD008418	Netherlands	attila
PXD008419	UK	attila
PXD008420	China	attila
PXD008421	Canada	attila
PXD008422	Switzerland	gerhard
PXD008423	Switzerland	gerhard
PXD008424	Switzerland	gerhard
PXD008425	Sweden	attila
PXD008426	Switzerland	gerhard
PXD008431	China	attila
PXD008432	USA	attila/gerhard
PXD008433	South Korea	gerhard
PXD008434	Germany	gerhard
PXD008435	Australia	attila
PXD008436	UK	attila/attila
PXD008437	China	attila
PXD008439	Hungary	attila
PXD008440	Canada	attila
PXD008442	Sweden	attila/gerhard
PXD008443	UK	attila/attila
PXD008444	Sweden	attila
PXD008445	Finland	attila
PXD008446	Belgium	attila
PXD008447	Canada	gerhard
PXD008448	China	attila
PXD008449	Sweden	attila
PXD008450	UK	attila
PXD008451	Turkey	attila
PXD008452	Netherlands	attila/gerhard
PXD008453	Belgium	attila
PXD008454	Netherlands	gerhard
PXD008455	Canada	gerhard
PXD008456	China	gerhard
PXD008459	Germany	gerhard/gerhard
PXD008460	Netherlands	gerhard
PXD008461	USA	gerhard
PXD008462	USA	gerhard
PXD008463	USA	gerhard
PXD008464	China	gerhard
PXD008465	UK	gerhard
PXD008466	France	gerhard
PXD008467	Denmark	gerhard
PXD008468	Denmark	gerhard
PXD008469	Germany	gerhard
PXD008470	China	gerhard
PXD008471	Chile	gerhard
PXD008472	China	gerhard
PXD008473	Austria	gerhard
PXD008476	USA	gerhard
PXD008478	Austria	gerhard
PXD008479	Australia	attila/gerhard
PXD008480	Australia	attila
PXD008481	Australia	attila
PXD008482	China	attila
PXD008483	China	gerhard
PXD008484	China	gerhard
PXD008485	UK	gerhard
PXD008486	Denmark	attila/gerhard
PXD008490	USA	gerhard
PXD008491	China	gerhard
PXD008492	Australia	gerhard
PXD008493	Netherlands	attila
PXD008494	Belgium	attila
PXD008495	Australia	attila
PXD008496	Netherlands	attila
PXD008497	UK	attila
PXD008498	UK	gerhard
PXD008499	Spain	attila
PXD008500	Israel	attila
PXD008501	Belgium	gerhard
PXD008503	France	attila
PXD008507	Sweden	gerhard
PXD008508	Denmark	attila
PXD008509	UK	attila
PXD008510	Brazil	attila
PXD008511	Germany	gerhard
PXD008512	Germany	gerhard/gerhard
PXD008513	Germany	gerhard
PXD008514	Germany	gerhard
PXD008515	Germany	gerhard
PXD008516	Germany	gerhard
PXD008517	USA	attila/gerhard
PXD008518	UK	attila
PXD008519	UK	gerhard
PXD008520	UK	attila
PXD008521	UK	attila
PXD008522	Germany	gerhard
PXD008523	Germany	gerhard
PXD008524	UK	gerhard
PXD008525	USA	gerhard
PXD008526	Belgium	attila
PXD008527	China	attila
PXD008528	China	attila
PXD008529	Switzerland	attila
PXD008531	USA	attila/gerhard
PXD008533	UK	gerhard
PXD008534	France	gerhard
PXD008535	Switzerland	gerhard
PXD008536	Germany	gerhard
PXD008538	Germany	gerhard
PXD008539	Germany	gerhard
PXD008540	Mexico	gerhard
PXD008541	Denmark	gerhard
PXD008542	USA	gerhard
PXD008543	France	gerhard
PXD008544	Netherlands	gerhard
PXD008545	Spain	gerhard
PXD008546	Switzerland	gerhard
PXD008547	France	gerhard
PXD008548	Germany	gerhard
PXD008549	China	gerhard
PXD008550	Germany	gerhard/gerhard/gerhard/gerhard
PXD008551	China	gerhard
PXD008552	China	gerhard
PXD008553	Austria	gerhard
PXD008554	Germany	gerhard
PXD008555	India	gerhard
PXD008561	China	attila
PXD008562	Germany	attila
PXD008563	China	attila
PXD008564	USA	attila
PXD008565	China	attila
PXD008566	China	attila
PXD008567	China	attila
PXD008568	China	attila
PXD008569	Spain	gerhard
PXD008570	Australia	attila
PXD008571	Australia	attila
PXD008572	Australia	attila
PXD008573	South Korea	attila
PXD008574	Australia	gerhard
PXD008575	USA	attila
PXD008576	Spain	gerhard
PXD008577	Switzerland	gerhard
PXD008578	China	attila
PXD008579	Germany	gerhard
PXD008580	China	attila/attila
PXD008581	Canada	attila
PXD008582	Switzerland	gerhard
PXD008583	Finland	attila
PXD008584	USA	attila
PXD008585	USA	attila
PXD008586	China	attila
PXD008587	China	attila
PXD008588	USA	gerhard
PXD008589	China	gerhard
PXD008590	China	attila
PXD008591	UK	attila/attila
PXD008592	Chile	attila
PXD008594	China	gerhard
PXD008595	USA	attila
PXD008596	Germany	gerhard
PXD008598	Germany	gerhard
PXD008599	USA	andrew
